dataset,method,group,top_features,class_coverage,reconstruction_accuracy,reconstruction_std,semantic_preservation
amazon,prompting,0,46,0.3735017946117568,0.58,0.041952353926806046,2.0
amazon,prompting,0,47,0.4086879812859244,0.618,0.05491812087098389,2.0
amazon,prompting,0,48,0.4621764171681316,0.654,0.033823069050575506,2.0
amazon,prompting,0,49,0.4621764171681316,0.646,0.03382306905057553,2.0
amazon,prompting,0,50,0.48402654632420977,0.6639999999999999,0.036660605559646696,2.0
amazon,clustering,0,1,0.17541420677433583,0.29600000000000004,0.020591260281973996,2.0
amazon,clustering,0,2,0.18537305112105398,0.316,0.047999999999999994,3.0
amazon,clustering,0,3,0.18800306735447575,0.332,0.056,3.0
amazon,clustering,0,4,0.19599898417760295,0.31000000000000005,0.039999999999999994,3.0
amazon,clustering,0,5,0.20682214810756427,0.33599999999999997,0.0463033476111609,3.0
amazon,clustering,0,6,0.20682214810756427,0.33799999999999997,0.047916594202843756,3.0
amazon,clustering,0,7,0.20682214810756427,0.322,0.029933259094191537,3.0
amazon,clustering,0,8,0.20682214810756427,0.344,0.04715930449020638,3.0
amazon,clustering,0,9,0.20682214810756427,0.378,0.03815756805667783,3.0
amazon,clustering,0,10,0.20682214810756427,0.366,0.040792156108742275,3.0
amazon,clustering,0,11,0.20682214810756427,0.35200000000000004,0.03544009029333871,3.0
amazon,clustering,0,12,0.20865818280118625,0.426,0.03261901286060017,3.0
amazon,clustering,0,13,0.2992881203153348,0.508,0.04019950248448357,5.0
amazon,clustering,0,14,0.2992881203153348,0.52,0.038470768123342707,5.0
amazon,clustering,0,15,0.2992881203153348,0.5120000000000001,0.019390719429665332,5.0
amazon,clustering,0,16,0.3084851709803068,0.526,0.018547236990991426,5.0
amazon,clustering,0,17,0.33958677275814814,0.546,0.026532998322843195,5.0
amazon,clustering,0,18,0.33958677275814814,0.542,0.02481934729198171,5.0
amazon,clustering,0,19,0.33958677275814814,0.5439999999999999,0.03199999999999999,5.0
amazon,clustering,0,20,0.33958677275814814,0.5419999999999999,0.033105890714493685,5.0
amazon,clustering,0,21,0.33958677275814814,0.5359999999999999,0.024979991993593614,5.0
amazon,clustering,0,22,0.3712177640268314,0.5660000000000001,0.04079215610874226,5.0
amazon,clustering,0,23,0.3712177640268314,0.576,0.04223742416388575,5.0
amazon,clustering,0,24,0.3712177640268314,0.5820000000000001,0.03310589071449369,5.0
amazon,clustering,0,25,0.3712177640268314,0.5740000000000001,0.0431740662898458,5.0
amazon,clustering,0,26,0.4662832962111388,0.62,0.044721359549995794,5.0
amazon,clustering,0,27,0.4662832962111388,0.62,0.04979959839195494,5.0
amazon,clustering,0,28,0.4662832962111388,0.624,0.051613951602255764,5.0
amazon,clustering,0,29,0.4662832962111388,0.642,0.05035871324805667,5.0
amazon,clustering,0,30,0.47498133299135115,0.67,0.03464101615137753,5.0
amazon,clustering,0,31,0.47498133299135115,0.6719999999999999,0.036551333764994115,5.0
amazon,clustering,0,32,0.47498133299135115,0.6759999999999999,0.04317406628984579,5.0
amazon,clustering,0,33,0.4910112952397931,0.68,0.04335896677735759,5.0
amazon,clustering,0,34,0.4910112952397931,0.682,0.04534313619501853,5.0
amazon,clustering,0,35,0.4910112952397931,0.678,0.03867815921162742,5.0
amazon,clustering,0,36,0.4910112952397931,0.6960000000000001,0.03199999999999997,5.0
amazon,clustering,0,37,0.4910112952397931,0.6900000000000001,0.029664793948382635,5.0
amazon,clustering,0,38,0.5401046315243458,0.708,0.034871191548325374,5.0
amazon,clustering,0,39,0.5401046315243458,0.7100000000000001,0.028284271247461905,5.0
amazon,clustering,0,40,0.5401046315243458,0.708,0.036551333764994115,5.0
amazon,clustering,0,41,0.5401046315243458,0.712,0.04069397989875159,5.0
amazon,clustering,0,42,0.5401046315243458,0.712,0.03919183588453083,5.0
amazon,clustering,0,43,0.585419531068163,0.75,0.024494897427831803,5.0
amazon,clustering,0,44,0.5944694244866755,0.74,0.024494897427831803,5.0
amazon,clustering,0,45,0.5944694244866755,0.7380000000000001,0.03187475490101848,5.0
amazon,clustering,0,46,0.5944694244866755,0.7380000000000001,0.034292856398964525,5.0
amazon,clustering,0,47,0.5944694244866755,0.742,0.03969886648255845,5.0
amazon,clustering,0,48,0.5944694244866755,0.74,0.032863353450309996,5.0
amazon,clustering,0,49,0.5944694244866755,0.738,0.03310589071449373,5.0
amazon,clustering,0,50,0.5944694244866755,0.75,0.026076809620810618,5.0
amazon,featurization,0,1,0.09858088205339612,0.236,0.019595917942265433,0.0
amazon,featurization,0,2,0.3133488450283924,0.324,0.02332380757938119,0.0
amazon,featurization,0,3,0.3533926198307919,0.434,0.03666060555964672,1.0
amazon,featurization,0,4,0.4288957828214393,0.542,0.03709447398198281,3.0
amazon,featurization,0,5,0.4288957828214393,0.5459999999999999,0.04270831300812523,3.0
amazon,featurization,0,6,0.4288957828214393,0.546,0.05535341001239219,3.0
amazon,featurization,0,7,0.45521876603787226,0.572,0.06399999999999999,3.0
amazon,featurization,0,8,0.45521876603787226,0.584,0.05607138307550475,3.0
amazon,featurization,0,9,0.45521876603787226,0.592,0.061122827159744514,3.0
amazon,featurization,0,10,0.45521876603787226,0.5800000000000001,0.06228964600958976,3.0
amazon,featurization,0,11,0.47008991097368585,0.626,0.07227724399837057,3.0
amazon,featurization,0,12,0.47008991097368585,0.6359999999999999,0.05953150426454887,3.0
amazon,featurization,0,13,0.5500818649514703,0.702,0.060464865831323905,3.0
amazon,featurization,0,14,0.6454633244427588,0.7779999999999999,0.0331058907144937,4.0
amazon,featurization,0,15,0.6454633244427588,0.796,0.04454211490264018,4.0
amazon,featurization,0,16,0.6454633244427588,0.79,0.04560701700396552,4.0
amazon,featurization,0,17,0.6521205262529441,0.806,0.04586937976471885,4.0
amazon,featurization,0,18,0.6579928205325458,0.8059999999999998,0.04963869458396342,4.0
amazon,featurization,0,19,0.6579928205325458,0.8019999999999999,0.04621688003316537,4.0
amazon,featurization,0,20,0.6579928205325458,0.8039999999999999,0.046733285782191686,4.0
amazon,featurization,0,21,0.6579928205325458,0.8059999999999998,0.04586937976471886,4.0
amazon,featurization,0,22,0.6579928205325458,0.808,0.041182520563948,4.0
amazon,featurization,0,23,0.6579928205325458,0.8039999999999999,0.04363484845854285,4.0
amazon,featurization,0,24,0.6579928205325458,0.8039999999999999,0.046733285782191686,4.0
amazon,featurization,0,25,0.6579928205325458,0.806,0.040792156108742275,4.0
amazon,featurization,0,26,0.663048333894638,0.806,0.0440908153700972,4.0
amazon,featurization,0,27,0.663048333894638,0.8019999999999999,0.045343136195018535,4.0
amazon,featurization,0,28,0.663048333894638,0.8,0.046475800154488996,4.0
amazon,featurization,0,29,0.663048333894638,0.8019999999999999,0.03762977544445355,5.0
amazon,featurization,0,30,0.663048333894638,0.8019999999999999,0.036551333764994115,5.0
amazon,featurization,0,31,0.663048333894638,0.808,0.036551333764994115,5.0
amazon,featurization,0,32,0.663048333894638,0.808,0.036551333764994115,5.0
amazon,featurization,0,33,0.663048333894638,0.808,0.041182520563948,5.0
amazon,featurization,0,34,0.663048333894638,0.8119999999999999,0.03969886648255841,5.0
amazon,featurization,0,35,0.663048333894638,0.8100000000000002,0.03633180424916989,5.0
amazon,featurization,0,36,0.663048333894638,0.804,0.043634848458542846,5.0
amazon,featurization,0,37,0.663048333894638,0.806,0.0440908153700972,5.0
amazon,featurization,0,38,0.663048333894638,0.8020000000000002,0.040199502484483556,5.0
amazon,featurization,0,39,0.663048333894638,0.804,0.03929376540877699,5.0
amazon,featurization,0,40,0.663048333894638,0.8,0.04147288270665543,5.0
amazon,featurization,0,41,0.663048333894638,0.8019999999999999,0.04308131845707603,5.0
amazon,featurization,0,42,0.663048333894638,0.808,0.03867815921162743,5.0
amazon,featurization,0,43,0.663048333894638,0.8,0.03162277660168378,5.0
amazon,featurization,0,44,0.663048333894638,0.7979999999999999,0.027856776554368225,5.0
amazon,featurization,0,45,0.663048333894638,0.794,0.02059126028197398,5.0
amazon,featurization,0,46,0.663048333894638,0.79,0.024494897427831768,5.0
amazon,featurization,0,47,0.663048333894638,0.79,0.024494897427831768,5.0
amazon,featurization,0,48,0.663048333894638,0.7939999999999999,0.02653299832284318,5.0
amazon,featurization,0,49,0.663048333894638,0.8,0.03286335345030995,5.0
amazon,featurization,0,50,0.663048333894638,0.804,0.028705400188814623,5.0
amazon,baseline,1,1,0.15595659491040323,0.248,0.01720465053408526,0.0
amazon,baseline,1,2,0.37241392241102805,0.426,0.01743559577416269,1.0
amazon,baseline,1,3,0.49592016481626067,0.61,0.02756809750418043,2.0
amazon,baseline,1,4,0.4972342434563283,0.644,0.028705400188814637,2.0
amazon,baseline,1,5,0.5174605171539668,0.67,0.032863353450309954,2.0
amazon,baseline,1,6,0.5174605171539668,0.658,0.041665333311999314,2.0
amazon,baseline,1,7,0.5174605171539668,0.654,0.04223742416388575,2.0
amazon,baseline,1,8,0.633018793097319,0.7360000000000001,0.05425863986500215,2.0
amazon,baseline,1,9,0.6429368932869277,0.7380000000000001,0.04664761515876241,3.0
amazon,baseline,1,10,0.6429368932869277,0.7380000000000001,0.04578209256903839,3.0
amazon,baseline,1,11,0.6429368932869277,0.736,0.04498888751680798,3.0
amazon,baseline,1,12,0.6429368932869277,0.736,0.04498888751680798,3.0
amazon,baseline,1,13,0.6429368932869277,0.742,0.03919183588453088,3.0
amazon,baseline,1,14,0.6429368932869277,0.74,0.04195235392680607,3.0
amazon,baseline,1,15,0.6429368932869277,0.742,0.04166533331199932,3.0
amazon,baseline,1,16,0.6429368932869277,0.744,0.03611094017053561,3.0
amazon,baseline,1,17,0.6429368932869277,0.752,0.03249615361854387,3.0
amazon,baseline,1,18,0.6429368932869277,0.752,0.03249615361854387,3.0
amazon,baseline,1,19,0.6429368932869277,0.752,0.03249615361854387,3.0
amazon,baseline,1,20,0.6700608980311538,0.768,0.03310589071449373,3.0
amazon,baseline,1,21,0.6700608980311538,0.7699999999999999,0.032863353450309996,3.0
amazon,baseline,1,22,0.6700608980311538,0.7620000000000001,0.030594117081556738,3.0
amazon,baseline,1,23,0.715168234504572,0.794,0.02416609194718914,4.0
amazon,baseline,1,24,0.715168234504572,0.796,0.024979991993593593,4.0
amazon,baseline,1,25,0.715168234504572,0.792,0.029257477676655593,4.0
amazon,baseline,1,26,0.715168234504572,0.7999999999999999,0.03033150177620618,4.0
amazon,baseline,1,27,0.715168234504572,0.8100000000000002,0.035213633723318004,4.0
amazon,baseline,1,28,0.715168234504572,0.8100000000000002,0.035213633723318004,4.0
amazon,baseline,1,29,0.715168234504572,0.808,0.03370459909270542,4.0
amazon,baseline,1,30,0.715168234504572,0.8039999999999999,0.026532998322843178,4.0
amazon,baseline,1,31,0.715168234504572,0.8039999999999999,0.026532998322843178,4.0
amazon,baseline,1,32,0.715168234504572,0.8079999999999998,0.02785677655436822,4.0
amazon,baseline,1,33,0.715168234504572,0.8100000000000002,0.02756809750418043,4.0
amazon,baseline,1,34,0.715168234504572,0.8100000000000002,0.02756809750418043,4.0
amazon,baseline,1,35,0.715168234504572,0.8020000000000002,0.040199502484483556,4.0
amazon,baseline,1,36,0.715168234504572,0.806,0.037202150475476536,4.0
amazon,baseline,1,37,0.715168234504572,0.8019999999999999,0.03187475490101844,4.0
amazon,baseline,1,38,0.715168234504572,0.7939999999999999,0.03199999999999998,4.0
amazon,baseline,1,39,0.715168234504572,0.7939999999999999,0.03199999999999998,4.0
amazon,baseline,1,40,0.715168234504572,0.792,0.03867815921162742,4.0
amazon,baseline,1,41,0.715168234504572,0.788,0.038157568056677825,4.0
amazon,baseline,1,42,0.715168234504572,0.7939999999999999,0.04586937976471885,4.0
amazon,baseline,1,43,0.715168234504572,0.796,0.045431266766402176,4.0
amazon,baseline,1,44,0.715168234504572,0.796,0.045431266766402176,4.0
amazon,baseline,1,45,0.715168234504572,0.798,0.041182520563947986,4.0
amazon,baseline,1,46,0.715168234504572,0.8020000000000002,0.046647615158762396,4.0
amazon,baseline,1,47,0.715168234504572,0.798,0.04955804677345546,4.0
amazon,baseline,1,48,0.715168234504572,0.796,0.052383203414835176,4.0
amazon,baseline,1,49,0.715168234504572,0.8019999999999999,0.04833218389437829,4.0
amazon,baseline,1,50,0.715168234504572,0.808,0.045343136195018535,4.0
amazon,prompting,1,1,0.04648512336632678,0.23399999999999999,0.007999999999999993,0.0
amazon,prompting,1,2,0.09538726373772557,0.276,0.038781438859330636,0.0
amazon,prompting,1,3,0.14815699022117546,0.278,0.03655133376499413,0.0
amazon,prompting,1,4,0.14815699022117546,0.28,0.03633180424916991,0.0
amazon,prompting,1,5,0.14815699022117546,0.28,0.03633180424916991,0.0
amazon,prompting,1,6,0.2973882270042701,0.402,0.05564171097297422,1.0
amazon,prompting,1,7,0.2973882270042701,0.4,0.048579831205964465,1.0
amazon,prompting,1,8,0.2973882270042701,0.4,0.048579831205964465,1.0
amazon,prompting,1,9,0.2973882270042701,0.402,0.04664761515876238,1.0
amazon,prompting,1,10,0.2973882270042701,0.402,0.04664761515876238,1.0
amazon,prompting,1,11,0.2973882270042701,0.4,0.0456070170039655,1.0
amazon,prompting,1,12,0.3700217308958861,0.48200000000000004,0.05035871324805667,1.0
amazon,prompting,1,13,0.38816861362708094,0.48599999999999993,0.044542114902640165,1.0
amazon,prompting,1,14,0.38816861362708094,0.492,0.03187475490101847,1.0
amazon,prompting,1,15,0.38816861362708094,0.496,0.038781438859330615,1.0
amazon,prompting,1,16,0.38816861362708094,0.492,0.030594117081556724,1.0
amazon,prompting,1,17,0.39206730778836435,0.492,0.029933259094191558,1.0
amazon,prompting,1,18,0.39206730778836435,0.48200000000000004,0.048332183894378294,1.0
amazon,prompting,1,19,0.39206730778836435,0.48200000000000004,0.048332183894378294,1.0
amazon,prompting,1,20,0.39206730778836435,0.5079999999999999,0.035440090293338694,1.0
amazon,prompting,1,21,0.3921359052397966,0.514,0.04630334761116089,1.0
amazon,prompting,1,22,0.43521659226774706,0.546,0.03440930106817049,1.0
amazon,prompting,1,23,0.43521659226774706,0.5479999999999999,0.027129319932501044,1.0
amazon,prompting,1,24,0.43521659226774706,0.548,0.03599999999999998,1.0
amazon,prompting,1,25,0.43521659226774706,0.55,0.03521363372331801,1.0
amazon,prompting,1,26,0.43521659226774706,0.5619999999999999,0.03867815921162743,1.0
amazon,prompting,1,27,0.43521659226774706,0.55,0.02966479394838264,1.0
amazon,prompting,1,28,0.43521659226774706,0.5660000000000001,0.0431740662898458,1.0
amazon,prompting,1,29,0.43521659226774706,0.5700000000000001,0.043358966777357594,1.0
amazon,prompting,1,30,0.43521659226774706,0.5680000000000001,0.04166533331199931,1.0
amazon,prompting,1,31,0.43521659226774706,0.582,0.03544009029333869,1.0
amazon,prompting,1,32,0.43521659226774706,0.5780000000000001,0.04214261501141094,1.0
amazon,prompting,1,33,0.43521659226774706,0.5740000000000001,0.033823069050575506,1.0
amazon,prompting,1,34,0.43521659226774706,0.5720000000000001,0.04354308211415447,1.0
amazon,prompting,1,35,0.43521659226774706,0.592,0.044452221541785734,1.0
amazon,prompting,1,36,0.43521659226774706,0.592,0.044452221541785734,1.0
amazon,prompting,1,37,0.43521659226774706,0.59,0.04147288270665544,1.0
amazon,prompting,1,38,0.43521659226774706,0.588,0.035440090293338694,1.0
amazon,prompting,1,39,0.43521659226774706,0.5900000000000001,0.03405877273185279,1.0
amazon,prompting,1,40,0.45801090354033036,0.5919999999999999,0.034871191548325395,1.0
amazon,prompting,1,41,0.45801090354033036,0.5940000000000001,0.038781438859330636,1.0
amazon,prompting,1,42,0.45801090354033036,0.5800000000000001,0.043358966777357594,1.0
amazon,prompting,1,43,0.45801090354033036,0.578,0.0396988664825584,1.0
amazon,prompting,1,44,0.45801090354033036,0.5820000000000001,0.04214261501141094,1.0
amazon,prompting,1,45,0.45801090354033036,0.5820000000000001,0.035999999999999976,1.0
amazon,prompting,1,46,0.45801090354033036,0.582,0.03187475490101843,1.0
amazon,prompting,1,47,0.45801090354033036,0.5860000000000001,0.026532998322843185,1.0
amazon,prompting,1,48,0.45801090354033036,0.58,0.02966479394838264,1.0
amazon,prompting,1,49,0.46019433912308205,0.58,0.03521363372331801,1.0
amazon,prompting,1,50,0.46019433912308205,0.596,0.039799497484264805,1.0
amazon,clustering,1,1,0.11333333333333324,0.236,0.007999999999999995,0.0
amazon,clustering,1,2,0.11333333333333324,0.258,0.02638181191654585,0.0
amazon,clustering,1,3,0.1236093127349012,0.264,0.03136877428271625,0.0
amazon,clustering,1,4,0.1236093127349012,0.26,0.025298221281347025,0.0
amazon,clustering,1,5,0.1236093127349012,0.246,0.025768197453450242,0.0
amazon,clustering,1,6,0.25225402537534836,0.37200000000000005,0.016000000000000014,0.0
amazon,clustering,1,7,0.26345751909129955,0.398,0.024819347291981715,0.0
amazon,clustering,1,8,0.31222623032730346,0.46399999999999997,0.04029888335921976,0.0
amazon,clustering,1,9,0.32904472504944765,0.47800000000000004,0.05035871324805669,0.0
amazon,clustering,1,10,0.331253390315789,0.522,0.05491812087098393,0.0
amazon,clustering,1,11,0.331253390315789,0.514,0.048414873747640835,0.0
amazon,clustering,1,12,0.4009684306361109,0.5760000000000001,0.048414873747640814,0.0
amazon,clustering,1,13,0.4009684306361109,0.5960000000000001,0.06651315659326354,0.0
amazon,clustering,1,14,0.43970388934685617,0.642,0.06112282715974449,1.0
amazon,clustering,1,15,0.43970388934685617,0.6279999999999999,0.06337191807101944,1.0
amazon,clustering,1,16,0.43970388934685617,0.6439999999999999,0.07889233169326407,1.0
amazon,clustering,1,17,0.43970388934685617,0.6579999999999999,0.06046486583132391,1.0
amazon,clustering,1,18,0.43970388934685617,0.65,0.05329165037789689,1.0
amazon,clustering,1,19,0.43970388934685617,0.6380000000000001,0.05844655678480981,1.0
amazon,clustering,1,20,0.43970388934685617,0.632,0.0661513416341649,1.0
amazon,clustering,1,21,0.43970388934685617,0.6239999999999999,0.06499230723708768,1.0
amazon,clustering,1,22,0.43970388934685617,0.622,0.06462197768561405,1.0
amazon,clustering,1,23,0.43970388934685617,0.6340000000000001,0.05713142742834279,1.0
amazon,clustering,1,24,0.43970388934685617,0.642,0.07082372483850308,1.0
amazon,clustering,1,25,0.43970388934685617,0.682,0.04749736834815166,1.0
amazon,clustering,1,26,0.43970388934685617,0.6779999999999999,0.04955804677345546,1.0
amazon,clustering,1,27,0.43970388934685617,0.6759999999999999,0.050438080851673964,1.0
amazon,clustering,1,28,0.43970388934685617,0.6719999999999999,0.058103356185335804,1.0
amazon,clustering,1,29,0.43970388934685617,0.666,0.06053098380168619,1.0
amazon,clustering,1,30,0.43970388934685617,0.6679999999999999,0.06013318551349164,1.0
amazon,clustering,1,31,0.43970388934685617,0.6659999999999999,0.06086049621881176,1.0
amazon,clustering,1,32,0.43970388934685617,0.67,0.060000000000000005,1.0
amazon,clustering,1,33,0.43970388934685617,0.6759999999999999,0.05678027826631356,1.0
amazon,clustering,1,34,0.43970388934685617,0.6719999999999999,0.05706137047074842,1.0
amazon,clustering,1,35,0.43970388934685617,0.6659999999999999,0.048414873747640814,1.0
amazon,clustering,1,36,0.43970388934685617,0.688,0.060464865831323905,1.0
amazon,clustering,1,37,0.43970388934685617,0.682,0.06675327707311456,1.0
amazon,clustering,1,38,0.43970388934685617,0.6739999999999999,0.05388877434122992,1.0
amazon,clustering,1,39,0.43970388934685617,0.664,0.0553534100123922,1.0
amazon,clustering,1,40,0.43970388934685617,0.6559999999999999,0.05535341001239217,1.0
amazon,clustering,1,41,0.43970388934685617,0.66,0.06356099432828279,1.0
amazon,clustering,1,42,0.43970388934685617,0.658,0.059126981996377934,1.0
amazon,clustering,1,43,0.43970388934685617,0.6460000000000001,0.061838499334961196,1.0
amazon,clustering,1,44,0.43970388934685617,0.65,0.06292853089020907,1.0
amazon,clustering,1,45,0.43970388934685617,0.6540000000000001,0.05571355310873646,1.0
amazon,clustering,1,46,0.43970388934685617,0.6580000000000001,0.05810335618533577,1.0
amazon,clustering,1,47,0.43970388934685617,0.648,0.06177378084592199,1.0
amazon,clustering,1,48,0.5185510144263732,0.6900000000000001,0.05477225575051663,1.0
amazon,clustering,1,49,0.5185510144263732,0.68,0.056213877290220794,1.0
amazon,clustering,1,50,0.5185510144263732,0.6839999999999999,0.055713553108736484,1.0
amazon,featurization,1,1,0.2402629761871297,0.336,0.013564659966250538,0.0
amazon,featurization,1,2,0.3723579459271119,0.466,0.02576819745345025,1.0
amazon,featurization,1,3,0.39281269968509713,0.5359999999999999,0.02870540018881463,1.0
amazon,featurization,1,4,0.39281269968509713,0.548,0.032496153618543834,1.0
amazon,featurization,1,5,0.4938744890036437,0.5900000000000001,0.03521363372331801,1.0
amazon,featurization,1,6,0.4938744890036437,0.558,0.057061370470748426,1.0
amazon,featurization,1,7,0.4938744890036437,0.586,0.051613951602255764,1.0
amazon,featurization,1,8,0.5114839096447951,0.6020000000000001,0.06368673331236265,1.0
amazon,featurization,1,9,0.5114839096447951,0.598,0.0620966987850401,1.0
amazon,featurization,1,10,0.5114839096447951,0.6060000000000001,0.06151422599691877,1.0
amazon,featurization,1,11,0.527008375559749,0.6239999999999999,0.062481997407253236,1.0
amazon,featurization,1,12,0.527008375559749,0.6279999999999999,0.056000000000000015,1.0
amazon,featurization,1,13,0.527008375559749,0.62,0.06292853089020907,1.0
amazon,featurization,1,14,0.527008375559749,0.6199999999999999,0.05999999999999999,1.0
amazon,featurization,1,15,0.527008375559749,0.6140000000000001,0.053141321022345686,1.0
amazon,featurization,1,16,0.5430506571843756,0.624,0.06829348431585547,1.0
amazon,featurization,1,17,0.6063733163489389,0.7,0.029664793948382628,1.0
amazon,featurization,1,18,0.6063733163489389,0.698,0.03655133376499411,1.0
amazon,featurization,1,19,0.6063733163489389,0.6920000000000001,0.037094473981982796,1.0
amazon,featurization,1,20,0.6063733163489389,0.692,0.034292856398964476,1.0
amazon,featurization,1,21,0.6063733163489389,0.704,0.027276363393971687,1.0
amazon,featurization,1,22,0.6063733163489389,0.7100000000000001,0.03286335345030996,1.0
amazon,featurization,1,23,0.6063733163489389,0.7080000000000001,0.0370944739819828,1.0
amazon,featurization,1,24,0.6063733163489389,0.7140000000000001,0.036660605559646696,1.0
amazon,featurization,1,25,0.621014328569981,0.7340000000000001,0.04454211490264018,2.0
amazon,featurization,1,26,0.621014328569981,0.738,0.03867815921162743,2.0
amazon,featurization,1,27,0.621014328569981,0.748,0.039191835884530846,2.0
amazon,featurization,1,28,0.621014328569981,0.746,0.03611094017053561,2.0
amazon,featurization,1,29,0.621014328569981,0.744,0.03826225293941797,2.0
amazon,featurization,1,30,0.621014328569981,0.742,0.03249615361854383,2.0
amazon,featurization,1,31,0.621014328569981,0.742,0.04621688003316537,2.0
amazon,featurization,1,32,0.621014328569981,0.736,0.06829348431585551,2.0
amazon,featurization,1,33,0.621014328569981,0.736,0.068,2.0
amazon,featurization,1,34,0.621014328569981,0.7380000000000001,0.069108610172684,2.0
amazon,featurization,1,35,0.621014328569981,0.742,0.05706137047074843,2.0
amazon,featurization,1,36,0.621014328569981,0.74,0.06099180272790764,2.0
amazon,featurization,1,37,0.621014328569981,0.736,0.051613951602255764,2.0
amazon,featurization,1,38,0.621014328569981,0.742,0.044,2.0
amazon,featurization,1,39,0.621014328569981,0.7380000000000001,0.04214261501141095,2.0
amazon,featurization,1,40,0.621014328569981,0.7340000000000001,0.04029888335921976,2.0
amazon,featurization,1,41,0.621014328569981,0.74,0.048579831205964485,2.0
amazon,featurization,1,42,0.621014328569981,0.74,0.03741657386773945,2.0
amazon,featurization,1,43,0.621014328569981,0.748,0.04707440918375929,2.0
amazon,featurization,1,44,0.621014328569981,0.756,0.04176122603564224,2.0
amazon,featurization,1,45,0.621014328569981,0.7500000000000001,0.028284271247461926,2.0
amazon,featurization,1,46,0.621014328569981,0.7539999999999999,0.030066592756745846,2.0
amazon,featurization,1,47,0.621014328569981,0.756,0.03072458299147446,2.0
amazon,featurization,1,48,0.621014328569981,0.752,0.03487119154832542,2.0
amazon,featurization,1,49,0.621014328569981,0.75,0.038470768123342686,2.0
amazon,featurization,1,50,0.621014328569981,0.748,0.039191835884530846,2.0
amazon,baseline,2,1,0.06223459985635046,0.22000000000000003,0.027568097504180437,0.0
amazon,baseline,2,2,0.12380593875993799,0.27,0.02607680962081059,0.0
amazon,baseline,2,3,0.16460254417438447,0.29400000000000004,0.020591260281973993,0.0
amazon,baseline,2,4,0.16460254417438447,0.29600000000000004,0.050438080851673964,0.0
amazon,baseline,2,5,0.16460254417438447,0.28600000000000003,0.051613951602255764,0.0
amazon,baseline,2,6,0.18123137850115528,0.29200000000000004,0.04261455150532504,0.0
amazon,baseline,2,7,0.18123137850115528,0.29000000000000004,0.035213633723318025,0.0
amazon,baseline,2,8,0.18123137850115528,0.276,0.03929376540877701,0.0
amazon,baseline,2,9,0.18123137850115528,0.346,0.03555277766926234,0.0
amazon,baseline,2,10,0.21131109852109872,0.39399999999999996,0.023323807579381198,0.0
amazon,baseline,2,11,0.21131109852109872,0.398,0.03544009029333871,0.0
amazon,baseline,2,12,0.2882390843957337,0.442,0.049558046773455475,0.0
amazon,baseline,2,13,0.2882390843957337,0.44000000000000006,0.04,0.0
amazon,baseline,2,14,0.2882390843957337,0.434,0.051613951602255764,0.0
amazon,baseline,2,15,0.2882390843957337,0.44800000000000006,0.05381449618829484,0.0
amazon,baseline,2,16,0.2882390843957337,0.442,0.06431174076325413,0.0
amazon,baseline,2,17,0.2882390843957337,0.46399999999999997,0.052763623833091695,0.0
amazon,baseline,2,18,0.2882390843957337,0.472,0.06368673331236262,0.0
amazon,baseline,2,19,0.2882390843957337,0.45999999999999996,0.0626099033699941,0.0
amazon,baseline,2,20,0.2882390843957337,0.466,0.05083306010855536,0.0
amazon,baseline,2,21,0.307362668994067,0.5,0.050596442562694056,0.0
amazon,baseline,2,22,0.307362668994067,0.49399999999999994,0.034985711369071824,0.0
amazon,baseline,2,23,0.307362668994067,0.49000000000000005,0.037416573867739424,0.0
amazon,baseline,2,24,0.307362668994067,0.502,0.03919183588453086,0.0
amazon,baseline,2,25,0.307362668994067,0.48599999999999993,0.04029888335921978,0.0
amazon,baseline,2,26,0.45056399786127804,0.596,0.04029888335921977,0.0
amazon,baseline,2,27,0.45056399786127804,0.592,0.03655133376499413,0.0
amazon,baseline,2,28,0.45056399786127804,0.606,0.048414873747640794,0.0
amazon,baseline,2,29,0.45056399786127804,0.6119999999999999,0.061122827159744486,0.0
amazon,baseline,2,30,0.45056399786127804,0.61,0.055497747702046414,0.0
amazon,baseline,2,31,0.4685814596135701,0.6140000000000001,0.060530983801686214,0.0
amazon,baseline,2,32,0.4685814596135701,0.618,0.0643117407632541,0.0
amazon,baseline,2,33,0.4685814596135701,0.618,0.0643117407632541,0.0
amazon,baseline,2,34,0.4685814596135701,0.6140000000000001,0.07525955088890711,0.0
amazon,baseline,2,35,0.4685814596135701,0.6039999999999999,0.0791454357496375,0.0
amazon,baseline,2,36,0.4685814596135701,0.602,0.07304792947099868,0.0
amazon,baseline,2,37,0.4685814596135701,0.6060000000000001,0.05953150426454886,0.0
amazon,baseline,2,38,0.5410472163636516,0.6679999999999999,0.05844655678480983,0.0
amazon,baseline,2,39,0.5410472163636516,0.664,0.054626001134990665,0.0
amazon,baseline,2,40,0.5410472163636516,0.672,0.049558046773455475,0.0
amazon,baseline,2,41,0.5410472163636516,0.6759999999999999,0.04586937976471886,1.0
amazon,baseline,2,42,0.5410472163636516,0.6759999999999999,0.04841487374764082,1.0
amazon,baseline,2,43,0.5410472163636516,0.676,0.05276362383309169,1.0
amazon,baseline,2,44,0.5410472163636516,0.676,0.05276362383309169,1.0
amazon,baseline,2,45,0.5410472163636516,0.674,0.05276362383309169,1.0
amazon,baseline,2,46,0.5410472163636516,0.672,0.04874423042781577,1.0
